date,time,lat,long
08/08/2016,17:30:00,40.807240696,-73.936306406
04/13/2016,10:50:00,40.887472265,-73.834902522
03/05/2016,00:10:00,40.753783973000004,-73.911088347
01/18/2016,01:15:00,40.766317768,-73.99565134699999
10/14/2016,18:40:00,40.641131133,-73.971730178
09/19/2016,18:00:00,40.688081995,-73.9175979
05/02/2016,03:00:00,40.624361203,-73.999634
04/21/2016,19:35:00,40.63633251,-74.157968377
10/04/2016,21:00:00,40.653728364,-73.73556111100001
04/17/2016,20:45:00,40.650192843,-73.73546340600001
10/26/2016,11:00:00,40.589788318000004,-73.788677052
07/03/2016,12:15:00,40.657322593,-73.91196657
09/06/2016,02:30:00,40.692630064,-73.925633783
11/29/2016,17:34:00,40.839408457,-73.85871167100001
02/09/2016,22:00:00,40.736035179,-73.847156631
06/26/2016,22:08:00,40.843239737,-73.88845580899999
09/13/2016,00:01:00,40.651733487,-73.911022529
01/28/2016,22:45:00,40.752803873000005,-73.856459068
03/06/2016,15:00:00,40.67036646,-73.912846962
09/03/2016,02:50:00,40.674131008,-73.880803906
07/22/2016,14:30:00,40.607047023,-74.002288349
12/18/2016,05:35:00,40.865322565999996,-73.905725789
06/19/2016,09:00:00,40.755551476,-73.863318349
11/01/2016,11:29:00,40.626669284,-73.991859813
09/22/2016,01:00:00,40.819434278,-73.95750261100001
06/24/2016,12:27:00,40.88782111,-73.831292241
09/23/2016,20:00:00,40.699593526,-73.89406973
07/07/2016,02:59:00,40.832635601,-73.868941832
01/16/2016,20:25:00,40.666397980999996,-73.909896345
09/07/2016,02:10:00,40.615969043,-73.946797585
02/08/2016,01:00:00,40.857770506,-73.894605877
07/10/2016,20:10:00,40.70948977,-73.776196167
07/11/2016,20:00:00,40.668005823,-73.949282991
11/10/2016,02:00:00,40.850810435999996,-73.931739169
09/26/2016,00:10:00,40.841560311,-73.860969547
07/02/2016,00:10:00,40.759334279,-73.923126397
07/08/2016,23:48:00,40.819845921,-73.913294309
05/26/2016,09:00:00,40.65248188,-73.925127139
04/30/2016,23:00:00,40.756642041999996,-73.988371577
09/04/2016,13:20:00,40.828368649,-73.872354073
08/29/2016,13:30:00,40.843239737,-73.88845580899999
10/24/2016,01:00:00,40.671096151,-73.923858951
07/10/2016,15:50:00,40.679117646,-73.93989348699999
11/16/2016,02:45:00,40.719000777,-73.99153829699999
05/08/2016,22:50:00,40.702881895,-73.877603929
08/21/2016,13:10:00,40.710258726999996,-73.96350574
12/17/2016,00:55:00,40.694133956,-73.976943815
12/23/2016,21:35:00,40.831247096,-73.909232255
04/24/2016,00:00:00,40.857770506,-73.894605877
02/21/2016,09:00:00,40.663056548,-73.92364104800001
08/19/2016,10:30:00,40.752442656,-73.871319319
07/20/2016,16:55:00,40.664515169,-73.906589923
02/12/2016,18:30:00,40.61514143,-73.99806003399999
11/12/2016,13:40:00,40.700390051999996,-73.76478694
11/11/2016,00:40:00,40.662692805,-73.88830716
11/04/2016,13:30:00,40.627359682,-74.040310123
12/10/2016,09:30:00,40.796444219,-73.964921227
06/30/2016,19:45:00,40.6531735,-73.909741216
10/30/2016,00:30:00,40.694365319,-73.740545934
01/20/2016,21:30:00,40.864891459,-73.924078153
06/23/2016,14:00:00,40.638125991,-74.087466921
10/28/2016,16:00:00,40.854298996,-73.908076588
02/09/2016,14:35:00,40.775986915,-73.962375719
10/17/2016,01:00:00,40.766317768,-73.99565134699999
11/27/2016,11:30:00,40.864734795,-73.90523131399999
05/31/2016,17:50:00,40.711069698,-73.900562225
05/26/2016,18:50:00,40.848447832,-73.923905353
08/13/2016,13:00:00,40.748050519,-73.936471267
02/01/2016,16:45:00,40.637444901,-73.948142424
03/21/2016,16:00:00,40.593719825,-73.983200515
07/24/2016,13:30:00,40.859286427,-73.927800865
10/27/2016,17:00:00,40.658378671,-73.886184297
08/10/2016,17:10:00,40.755443005,-73.94342324600001
03/17/2016,09:45:00,40.859975404000004,-73.905133257
10/06/2016,00:15:00,40.639582982,-74.113195605
05/05/2016,15:30:00,40.818568336999995,-73.927313946
10/16/2016,09:40:00,40.64085528,-73.958207273
10/13/2016,20:10:00,40.677907355,-73.958984423
02/05/2016,01:22:00,40.649514058,-74.00931706899999
12/16/2016,02:30:00,40.699064416,-73.931025391
10/08/2016,22:30:00,40.862255241999996,-73.926297313
07/17/2016,03:15:00,40.795780139,-73.965401925
12/21/2016,03:50:00,40.719133154,-73.976361578
04/06/2016,22:00:00,40.622645029,-73.96233247100001
08/15/2016,06:50:00,40.589373635,-73.787072546
07/05/2016,02:21:00,40.743082617,-73.953989439
09/19/2016,02:15:00,40.708657946,-74.01421993
02/27/2016,03:45:00,40.862919927,-73.92281505300001
12/01/2016,21:00:00,40.776203362,-73.84623039
02/03/2016,18:40:00,40.677883772,-73.82007016600001
05/29/2016,10:00:00,40.673436383,-73.981096739
02/28/2016,04:15:00,40.686658854,-73.763901488
06/18/2016,23:00:00,40.637554586,-74.142784275
05/22/2016,02:00:00,40.668153737,-73.912280306
11/16/2016,21:30:00,40.74347577,-73.873999939
05/22/2016,00:20:00,40.743867918,-73.915706446
06/02/2016,13:20:00,40.809874177,-73.938688074
12/18/2016,08:00:00,40.872020251,-73.841210664
04/19/2016,17:00:00,40.56903639,-74.123625855
03/26/2016,05:10:00,40.813200230999996,-73.887097244
11/06/2016,01:00:00,40.690201253000005,-73.788748258
08/28/2016,12:28:00,40.830886316,-73.918627975
05/11/2016,20:15:00,40.667446665,-73.872377258
01/03/2016,08:00:00,40.664882768000005,-73.746337809
04/13/2016,17:30:00,40.871194423,-73.900322781
05/05/2016,20:05:00,40.682712576,-73.871886535
12/17/2016,00:50:00,40.678454773,-73.92792813199999
08/03/2016,16:00:00,40.664385095,-73.923751267
06/03/2016,13:10:00,40.711067606,-73.759656087
05/06/2016,22:35:00,40.603090411,-73.75070319
04/07/2016,12:00:00,40.784264671,-73.783087445
12/25/2016,02:00:00,40.816564881,-73.898497059
12/26/2016,00:30:00,40.82518926,-73.876472041
11/04/2016,01:00:00,40.788721243000005,-73.939996774
06/18/2016,05:00:00,40.645968299,-73.950031258
11/27/2016,01:00:00,40.703726898,-73.87984211199999
04/17/2016,15:30:00,40.822108371,-73.86315274100001
05/14/2016,01:00:00,40.662990314,-73.984844723
11/08/2016,08:55:00,40.667457309,-73.916985349
06/05/2016,01:00:00,40.672143711,-73.926629961
08/16/2016,14:10:00,40.821236836,-73.943092722
04/20/2016,12:00:00,40.855638266,-73.904517681
03/11/2016,00:30:00,40.651323397,-73.964950675
01/16/2016,03:03:00,40.722668016,-73.99598970699999
07/20/2016,21:00:00,40.768387916,-73.921242275
05/14/2016,12:30:00,40.667246186,-73.882582505
05/01/2016,16:20:00,40.705196416,-73.819675446
02/16/2016,01:00:00,40.639737517,-73.912969839
10/18/2016,16:10:00,40.824941106,-73.952819968
10/10/2016,21:45:00,40.725202643,-73.721643497
08/05/2016,12:00:00,40.793300943,-73.948764998
11/20/2016,04:00:00,40.820133244000004,-73.876246582
05/14/2016,20:40:00,40.636903015,-74.150079052
02/12/2016,20:40:00,40.663460155,-73.942762342
06/13/2016,21:45:00,40.81471223,-73.94227461199999
08/26/2016,14:09:00,40.835071256,-73.930038774
07/29/2016,06:30:00,40.702193868,-73.750678829
06/10/2016,14:00:00,40.874821567,-73.881481924
08/26/2016,22:40:00,40.596534815,-73.778349996
05/17/2016,15:45:00,40.846559346999996,-73.923712335
03/12/2016,20:15:00,40.685964558,-73.87384899899999
07/13/2016,09:20:00,40.831951607,-73.88936368
11/11/2016,03:00:00,40.756928384,-73.97627597600001
02/06/2016,09:30:00,40.693041265,-73.800588859
04/18/2016,17:45:00,40.795814831,-73.937101065
11/03/2016,21:00:00,40.677791674,-73.745171076
10/26/2016,10:00:00,40.705044473,-73.939372383
02/10/2016,13:00:00,40.864627937,-73.908868541
06/11/2016,13:55:00,40.645014517,-74.07720963
06/19/2016,10:50:00,40.810954674,-73.919353161
10/09/2016,04:00:00,40.64085528,-73.958207273
08/24/2016,11:30:00,40.889138208,-73.862016543
10/13/2016,21:00:00,40.716272499,-73.749727935
02/04/2016,12:25:00,40.846860364,-73.883266662
12/04/2016,16:00:00,40.759983151,-73.831417503
04/05/2016,00:00:00,40.714072580999996,-73.952267179
11/05/2016,20:15:00,40.589788318000004,-73.788677052
05/07/2016,02:05:00,40.578267231999995,-73.972325564
02/06/2016,00:52:00,40.7135942,-73.93399350199999
01/13/2016,21:07:00,40.859094495,-73.915932762
11/28/2016,09:30:00,40.584709085,-73.816666958
11/06/2016,01:16:00,40.812161567,-73.926385298
07/28/2016,09:50:00,40.726290343,-73.73476086
06/12/2016,18:45:00,40.759869755,-73.828970412
02/20/2016,02:45:00,40.746219846,-73.87090909
12/10/2016,11:22:00,40.653093938000005,-73.841299264
10/21/2016,01:20:00,40.693138637,-73.93608725
11/07/2016,03:10:00,40.632143145,-73.903241406
02/26/2016,17:58:00,40.798827226,-73.966892018
04/28/2016,15:42:00,40.681438199,-73.95451509899999
03/25/2016,05:00:00,40.853075279,-73.898744982
12/18/2016,21:30:00,40.712775476,-73.884305877
07/11/2016,19:20:00,40.848311248,-73.916893388
05/03/2016,01:13:00,40.663830531,-73.98745418899999
04/08/2016,23:30:00,40.660480215,-73.950607892
07/18/2016,09:25:00,40.670696156,-73.890719836
03/03/2016,09:00:00,40.602194868000005,-73.74910400600001
02/25/2016,00:00:00,40.596044448,-73.981748792
03/21/2016,17:00:00,40.742037826,-73.87428053100001
10/10/2016,15:40:00,40.707757846999996,-73.932296838
05/29/2016,09:00:00,40.70607933,-73.800813152
02/08/2016,15:50:00,40.684194302,-73.91608474600001
05/12/2016,06:00:00,40.799665264,-73.94719978
12/03/2016,21:52:00,40.652064343,-73.92893328699999
06/22/2016,22:00:00,40.74072203,-73.88372327
06/03/2016,20:25:00,40.861186817,-73.90635708
08/24/2016,01:30:00,40.63388242,-74.133336862
09/14/2016,18:45:00,40.66151555,-73.910580561
11/25/2016,13:30:00,40.70838854,-73.918647656
09/22/2016,13:45:00,40.707354054,-73.78913033
03/24/2016,12:30:00,40.869576466999995,-73.859486404
02/06/2016,05:15:00,40.695140908,-73.975125947
11/06/2016,21:14:00,40.768459916,-73.959647081
12/25/2016,07:30:00,40.796397634,-73.944222739
08/25/2016,04:15:00,40.864468978000005,-73.920307802
05/16/2016,04:00:00,40.849408751,-73.890180451
12/26/2016,09:15:00,40.647330127,-73.896999556
04/21/2016,22:10:00,40.59799098,-73.98499271
04/06/2016,21:45:00,40.667297692,-73.909163377
09/26/2016,20:00:00,40.863773113,-73.922195841
01/19/2016,16:55:00,40.848295551,-73.914196994
07/24/2016,21:00:00,40.829706898000005,-73.887015033
10/26/2016,18:10:00,40.674204613,-73.735606101
07/04/2016,03:00:00,40.890459238000005,-73.841307675
04/15/2016,19:00:00,40.670667125,-73.875644318
12/12/2016,21:30:00,40.690073383000005,-73.923649774
05/30/2016,17:45:00,40.712764086,-73.78036947300001
01/25/2016,23:00:00,40.662767503000005,-73.907529526
08/09/2016,13:30:00,40.641325361,-73.88903836
12/30/2016,04:30:00,40.762614794,-73.916043705
09/27/2016,06:00:00,40.68813455,-73.940516377
08/28/2016,08:00:00,40.832036889,-73.886736442
10/13/2016,08:50:00,40.822584817,-73.902563452
08/11/2016,01:25:00,40.702995656999995,-73.932262
04/09/2016,06:20:00,40.755033233,-73.863752545
05/09/2016,14:20:00,40.625061924,-73.921717601
06/30/2016,20:25:00,40.694196301999995,-73.789510921
06/15/2016,20:00:00,40.725332748,-73.972672183
11/11/2016,08:00:00,40.688595073,-73.872286299
07/24/2016,20:40:00,40.740769733,-74.001787735
06/05/2016,03:15:00,40.716403561999996,-73.953932101
10/22/2016,20:02:00,40.584236011,-73.952086358
02/02/2016,09:40:00,40.803966738,-73.94827277
08/05/2016,00:10:00,40.867744617,-73.907240888
09/02/2016,23:45:00,40.701615525,-73.820337917
04/02/2016,20:15:00,40.627789071,-73.99069245
12/27/2016,23:30:00,40.757408966,-73.82613961
05/22/2016,03:35:00,40.680408465,-73.811190462
09/26/2016,08:00:00,40.651311318000005,-73.927406068
10/31/2016,19:30:00,40.67803454,-73.98564528
09/25/2016,18:15:00,40.639696078,-73.973705335
03/24/2016,16:50:00,40.724397188000005,-73.974422337
07/26/2016,23:00:00,40.706065014,-73.96442055199999
12/05/2016,10:40:00,40.827379392,-73.915947537
05/07/2016,05:06:00,40.637804468,-73.942377197
12/31/2016,21:30:00,40.782463963000005,-73.844074654
07/24/2016,12:40:00,40.64831592,-73.897462907
12/11/2016,23:20:00,40.667695338,-73.730282495
08/10/2016,08:10:00,40.696243235,-73.94175690600001
08/14/2016,00:00:00,40.830098703000004,-73.848165538
12/01/2016,00:30:00,40.843385929,-73.880941581
06/01/2016,05:00:00,40.635453196,-73.950435458
08/26/2016,05:45:00,40.589373635,-73.787072546
08/22/2016,23:20:00,40.701171953,-73.73914535600001
11/06/2016,05:25:00,40.693227053,-73.821817383
04/14/2016,17:00:00,40.701150044,-73.940126081
05/15/2016,14:30:00,40.820663494,-73.956385411
03/18/2016,03:18:00,40.873751111,-73.85501558600001
09/30/2016,05:30:00,40.603696297,-73.74911276899999
12/02/2016,01:25:00,40.637624716,-73.945249009
06/27/2016,23:00:00,40.704884765,-73.820476983
09/23/2016,16:55:00,40.667792609,-73.910254931
08/25/2016,09:25:00,40.630267966,-74.002451267
01/18/2016,23:00:00,40.674383606999996,-73.88356133399999
01/23/2016,14:08:00,40.634417963000004,-73.994125098
10/09/2016,15:30:00,40.68696813,-73.78738110100001
09/26/2016,00:00:00,40.809413199,-73.944367164
01/31/2016,16:30:00,40.862642695,-73.83609936
05/03/2016,04:24:00,40.802626435,-73.952619063
01/20/2016,18:30:00,40.750999048000004,-73.990624712
09/24/2016,00:00:00,40.857922634,-73.892895732
09/06/2016,19:30:00,40.611385649,-73.96161488899999
03/29/2016,05:30:00,40.609138924,-73.957405975
05/25/2016,02:06:00,40.821805172,-73.943457155
04/20/2016,05:00:00,40.765423843,-73.92575105600001
01/27/2016,15:50:00,40.668731148,-73.929737415
01/04/2016,20:00:00,40.703878466999996,-73.785776298
08/04/2016,20:17:00,40.687253039,-73.788573704
07/28/2016,02:00:00,40.622209288,-74.000077088
02/11/2016,09:45:00,40.827132073,-73.898520686
05/11/2016,01:05:00,40.854491151,-73.88652107899999
05/13/2016,20:55:00,40.636818966999996,-74.118653127
08/13/2016,16:55:00,40.827313476,-73.878874593
03/08/2016,09:30:00,40.833501587,-73.89742325
09/24/2016,07:16:00,40.788721243000005,-73.939996774
06/27/2016,21:40:00,40.79779899,-73.947508258
05/27/2016,00:30:00,40.865563556,-73.889636767
07/09/2016,04:55:00,40.825311774,-73.875543208
08/13/2016,11:15:00,40.834280024,-73.88745537
06/30/2016,01:30:00,40.855638266,-73.904517681
01/04/2016,16:45:00,40.817969905,-73.886431614
09/13/2016,22:55:00,40.714903287,-73.824107767
11/13/2016,19:30:00,40.848034688,-73.849711356
05/31/2016,00:30:00,40.710434682,-74.000946485
10/09/2016,21:00:00,40.683765609,-73.970987385
12/10/2016,01:00:00,40.830725856,-73.867048484
10/10/2016,19:45:00,40.65388611,-73.954497844
12/18/2016,06:00:00,40.653278967,-73.91486946399999
06/26/2016,08:30:00,40.853506962,-73.882203096
07/26/2016,19:40:00,40.680757246,-73.953888222
12/15/2016,00:40:00,40.688056043,-73.797044827
08/10/2016,21:50:00,40.622543771,-73.963258311
06/06/2016,12:46:00,40.816718445,-73.911661794
02/25/2016,17:00:00,40.889473505,-73.857860217
02/02/2016,17:30:00,40.579657623,-73.834057838
10/24/2016,14:40:00,40.634361079,-73.977821955
10/15/2016,23:15:00,40.669330406,-73.904337391
08/21/2016,14:00:00,40.816232675,-73.852630025
10/14/2016,14:00:00,40.641887554,-73.979260779
10/20/2016,13:00:00,40.631840523,-74.097575264
12/28/2016,09:30:00,40.800222029000004,-73.930848342
10/28/2016,10:15:00,40.680766556,-73.84717514
11/03/2016,16:45:00,40.695778596,-73.945792677
10/03/2016,09:09:00,40.686798551,-73.915345898
12/24/2016,03:25:00,40.734005389000004,-73.918648858
02/08/2016,00:03:00,40.767704868,-73.914109485
08/02/2016,00:45:00,40.867503391,-73.894800154
04/28/2016,08:25:00,40.763703457,-73.935835434
09/04/2016,22:00:00,40.795746378000004,-73.942681114
09/25/2016,20:30:00,40.594387712,-73.751207381
11/24/2016,21:55:00,40.88367976,-73.833450905
09/11/2016,02:45:00,40.671037471,-73.930910179
08/27/2016,15:09:00,40.80767531,-73.949281328
09/17/2016,22:00:00,40.762268728,-73.987984345
10/02/2016,23:00:00,40.803338399,-73.948728376
01/17/2016,23:45:00,40.672722413,-73.778493352
12/16/2016,00:26:00,40.837778868,-73.91945074600001
12/16/2016,14:30:00,40.671624086,-73.925289503
05/01/2016,09:40:00,40.888025899,-73.863729531
06/21/2016,22:30:00,40.709155106,-73.790899256
10/27/2016,22:30:00,40.744720054,-73.872333893
01/11/2016,00:13:00,40.654749494,-73.746563747
05/16/2016,15:30:00,40.654954094000004,-73.919815644
11/26/2016,17:00:00,40.61653235,-73.954660178
12/16/2016,20:00:00,40.653906044,-73.72586930899999
08/10/2016,03:30:00,40.621716321,-74.031780252
08/13/2016,11:30:00,40.86723681,-73.891463445
02/23/2016,09:55:00,40.757189546,-73.869960175
02/23/2016,22:25:00,40.810917631,-73.945041437
09/10/2016,16:15:00,40.61200121,-73.955985079
02/24/2016,22:00:00,40.691547633,-73.920060119
08/29/2016,20:30:00,40.715755525,-73.821425285
06/16/2016,18:20:00,40.876892256,-73.841332823
10/10/2016,09:30:00,40.683765609,-73.970987385
03/15/2016,23:50:00,40.661860047,-73.887191192
03/15/2016,16:35:00,40.651698159,-73.868446756
05/05/2016,20:05:00,40.682712576,-73.871886535
06/29/2016,23:30:00,40.774859697,-73.933831684
12/25/2016,04:10:00,40.648718441999996,-74.001187054
04/09/2016,05:00:00,40.823006544,-73.90808007
10/30/2016,15:15:00,40.61653421,-74.06443300699999
06/20/2016,21:00:00,40.575031251,-73.989882667
06/02/2016,01:00:00,40.692494169,-73.90506864
02/26/2016,07:00:00,40.829609717,-73.946207606
08/06/2016,11:50:00,40.698310895,-73.938123492
04/10/2016,07:47:00,40.873867549,-73.888118775
04/29/2016,03:57:00,40.872182678,-73.858461242
09/05/2016,16:30:00,40.863997218,-73.924889012
05/11/2016,17:00:00,40.677605279,-73.82821878
06/29/2016,02:00:00,40.750851212,-74.000012277
12/09/2016,00:50:00,40.688055126,-73.86573197
05/15/2016,23:30:00,40.763671712,-73.825628706
05/08/2016,23:30:00,40.793979332,-73.938446293
05/11/2016,19:45:00,40.702969118,-73.74621453
01/26/2016,03:00:00,40.675284429,-73.927726067
12/15/2016,21:20:00,40.753449139000004,-73.858883162
07/27/2016,00:45:00,40.862919927,-73.92281505300001
10/21/2016,12:15:00,40.705891313,-73.753334021
07/17/2016,21:07:00,40.761242315,-73.832836568
11/02/2016,21:45:00,40.659554534,-73.90230418600001
11/25/2016,00:05:00,40.81361627,-73.903996338
08/18/2016,00:12:00,40.842979335,-73.914579729
12/02/2016,11:15:00,40.797300086,-73.94892806
09/14/2016,11:00:00,40.661621656,-73.998393891
01/13/2016,15:00:00,40.698138548,-73.92522012100001
11/23/2016,21:45:00,40.679359571,-73.741758027
03/11/2016,22:30:00,40.823932548,-73.912949346
03/01/2016,20:20:00,40.649905519,-73.907615823
10/07/2016,22:51:00,40.607596003000005,-73.750066912
12/26/2016,23:00:00,40.869296071,-73.883766008
07/12/2016,22:25:00,40.607822428,-73.982087713
02/05/2016,01:30:00,40.626712474,-73.911639489
09/17/2016,06:45:00,40.823303806,-73.887358314
03/12/2016,18:30:00,40.662313327,-73.86006356899999
11/27/2016,03:00:00,40.702978608,-73.868244578
02/09/2016,07:15:00,40.75971947,-73.905882473
01/26/2016,10:00:00,40.66142218,-73.92181910800001
09/21/2016,20:35:00,40.745606715,-73.85612450800001
06/17/2016,16:00:00,40.636398913,-73.985319154
11/25/2016,02:47:00,40.861575533,-73.90849312600001
11/05/2016,00:01:00,40.689095496,-73.870612218
09/13/2016,23:00:00,40.773305552,-73.932757322
08/31/2016,19:00:00,40.669849045,-73.8657542
08/19/2016,19:50:00,40.678900658,-73.80246624899999
10/29/2016,17:30:00,40.677408865,-73.901766088
11/23/2016,00:30:00,40.713794089000004,-73.99344716600001
11/28/2016,17:40:00,40.656162126999995,-73.938126544
05/12/2016,05:30:00,40.815698577,-73.92493268300001
02/14/2016,09:50:00,40.704731996,-73.940187784
04/10/2016,01:13:00,40.806419654,-73.926463893
05/31/2016,21:45:00,40.659589335999996,-73.953423486
05/08/2016,00:40:00,40.699538508,-73.929780683
06/17/2016,23:40:00,40.603495613,-73.768585501
09/15/2016,05:20:00,40.797088586,-73.942752192
09/12/2016,14:00:00,40.812324359,-73.908419951
02/17/2016,20:45:00,40.597787926,-73.783444771
09/11/2016,11:40:00,40.862441565,-73.891192895
10/31/2016,00:50:00,40.874065568,-73.880311721
12/19/2016,19:45:00,40.670696156,-73.890719836
06/04/2016,20:00:00,40.660495786999995,-73.9628121
02/16/2016,15:30:00,40.84960877,-73.93261512699999
07/07/2016,13:00:00,40.65635226,-73.92136732899999
06/19/2016,00:00:00,40.810954674,-73.919353161
08/14/2016,18:00:00,40.821427682,-73.914368932
07/08/2016,09:15:00,40.665136405,-73.907724493
05/17/2016,23:00:00,40.767289317,-73.874095681
06/02/2016,00:05:00,40.701047309,-73.920102826
01/02/2016,00:01:00,40.624797535,-74.004558464
12/02/2016,23:30:00,40.824847505,-73.854117661
07/10/2016,18:45:00,40.813117879,-73.859601991
11/23/2016,15:30:00,40.697154046,-73.94086896
10/20/2016,22:45:00,40.747276194,-73.90762877
03/27/2016,04:00:00,40.691668075,-73.79699056
11/28/2016,17:06:00,40.858377933,-73.90506685
02/20/2016,11:30:00,40.751556885999996,-73.877063342
07/02/2016,22:03:00,40.798002353,-73.937052045
05/07/2016,11:05:00,40.638964866,-73.96927014100001
05/19/2016,23:49:00,40.707424098000004,-73.74630938199999
09/02/2016,23:10:00,40.806675356,-73.95372874899999
11/24/2016,21:20:00,40.675922881999995,-73.917930176
09/17/2016,02:00:00,40.677899867,-73.984282521
08/28/2016,21:00:00,40.601096608,-73.757905681
06/28/2016,12:00:00,40.826353684000004,-73.88786624
05/26/2016,09:30:00,40.628291523,-74.026112925
08/21/2016,01:45:00,40.780524963000005,-73.909752748
06/04/2016,00:00:00,40.802091970999996,-73.93700122199999
11/12/2016,16:55:00,40.817641854,-73.920847994
03/23/2016,14:50:00,40.841688529,-73.939334598
09/01/2016,21:00:00,40.824727386999996,-73.918931789
10/21/2016,21:00:00,40.852908430999996,-73.909340056
11/13/2016,07:40:00,40.756555221999996,-73.867301199
09/20/2016,08:30:00,40.606800784,-73.756826175
04/26/2016,18:00:00,40.684027999,-73.824538948
06/29/2016,01:45:00,40.578498769,-73.83751662
07/10/2016,18:25:00,40.656205904000004,-73.899130284
07/09/2016,03:30:00,40.671634714,-73.87443126
11/04/2016,17:10:00,40.637385239000004,-73.916684069
07/17/2016,23:30:00,40.683014038,-73.990208814
01/21/2016,08:40:00,40.663859339,-73.86761176
10/29/2016,20:00:00,40.671829476,-73.89635609300001
06/07/2016,23:21:00,40.821567077,-73.89688523699999
10/03/2016,15:10:00,40.687970027,-73.922361305
06/05/2016,23:30:00,40.554346906999996,-74.164593877
02/02/2016,07:30:00,40.819964647,-73.897429664
08/06/2016,07:50:00,40.745676707,-73.987720275
07/18/2016,00:05:00,40.61641783,-74.079355724
01/16/2016,12:48:00,40.683491667,-73.78951226
03/26/2016,22:35:00,40.671624086,-73.925289503
08/28/2016,02:30:00,40.825148285,-73.94947035199999
06/16/2016,23:20:00,40.843892876999995,-73.93493404
10/16/2016,13:45:00,40.606173389,-73.95439711
06/21/2016,18:00:00,40.59888474,-73.754237075
02/11/2016,11:50:00,40.847680489,-73.90680259999999
04/05/2016,23:40:00,40.861513399,-73.909754921
01/16/2016,17:08:00,40.851843887,-73.934221398
11/09/2016,15:00:00,40.798847456,-73.953878662
08/06/2016,02:00:00,40.821664228,-73.918856034
03/01/2016,12:00:00,40.754164551,-73.944651523
06/27/2016,21:15:00,40.663447686,-73.95847426899999
04/02/2016,22:10:00,40.68452215,-73.822806949
03/06/2016,05:10:00,40.586231405,-73.816011121
01/16/2016,12:00:00,40.882484818,-73.830875435
08/30/2016,00:05:00,40.684816785,-73.970702082
10/31/2016,08:00:00,40.599459393000004,-73.96127604600001
11/04/2016,01:30:00,40.726908042,-73.987352119
04/14/2016,13:20:00,40.814040016999996,-73.9427629
05/28/2016,12:30:00,40.594284175,-73.788601612
07/30/2016,21:15:00,40.683036056999995,-73.97328803399999
10/02/2016,06:28:00,40.669721465,-73.876842881
08/01/2016,18:50:00,40.653578846,-73.915816919
01/07/2016,18:45:00,40.840579605,-73.827794347
04/18/2016,16:56:00,40.789989944,-73.946882433
10/08/2016,20:35:00,40.563924906,-74.116364189
11/08/2016,05:45:00,40.63750259,-74.084237746
01/07/2016,00:30:00,40.593708708,-73.78614414
06/15/2016,19:24:00,40.800380481,-73.950789433
02/15/2016,17:25:00,40.677482925,-73.795368117
12/02/2016,12:00:00,40.874530506,-73.876138109
03/18/2016,12:20:00,40.639483032,-73.94544926399999
06/17/2016,16:03:00,40.827743663,-73.904380654
06/15/2016,05:17:00,40.836054463,-73.900895819
09/25/2016,14:00:00,40.810033244,-73.916616065
12/07/2016,17:45:00,40.636818966999996,-74.118653127
05/11/2016,19:00:00,40.863223061,-73.890407095
09/20/2016,02:15:00,40.711564939,-73.98834336899999
04/25/2016,05:00:00,40.788845063000004,-73.946175538
03/17/2016,18:00:00,40.671201221,-73.95037645
08/23/2016,17:00:00,40.611457926,-74.001189991
07/11/2016,00:01:00,40.657374916,-73.92373765399999
08/18/2016,08:00:00,40.670978112,-73.808304405
01/07/2016,19:00:00,40.67606162,-73.963430718
09/11/2016,13:20:00,40.719780291,-73.955646949
12/03/2016,06:30:00,40.812642366999995,-73.915095523
01/01/2016,03:00:00,40.844320354000004,-73.84500311
03/19/2016,17:45:00,40.671628995,-73.842956685
05/15/2016,01:00:00,40.735043882,-73.862025325
01/19/2016,23:00:00,40.734690762,-73.810563958
09/21/2016,16:35:00,40.861575533,-73.90849312600001
02/10/2016,23:00:00,40.743686429,-73.984916591
02/07/2016,16:00:00,40.80532366,-73.957504395
01/27/2016,08:30:00,40.819594003,-73.910483773
12/13/2016,23:45:00,40.896324583,-73.85373653
02/04/2016,19:10:00,40.599949085,-73.975265837
03/02/2016,07:00:00,40.869891945999996,-73.901785463
12/30/2016,20:00:00,40.625911345,-74.076373376
09/08/2016,03:00:00,40.813897919,-73.899534336
10/24/2016,22:00:00,40.713193515,-73.767039533
09/05/2016,16:30:00,40.831270161,-73.914265926
08/25/2016,22:40:00,40.593768616,-73.7844192
12/10/2016,00:36:00,40.636507513000005,-74.033473511
04/25/2016,23:00:00,40.589373635,-73.787072546
04/30/2016,18:30:00,40.703414819,-73.812650913
06/09/2016,20:20:00,40.664872739,-73.904163557
10/01/2016,18:20:00,40.624407983000005,-73.909567575
03/19/2016,06:00:00,40.85590689,-73.897695962
07/04/2016,23:30:00,40.835170225,-73.945606837
04/21/2016,23:20:00,40.663182394,-73.90469223699999
07/05/2016,01:00:00,40.634853391,-74.171166042
11/25/2016,09:00:00,40.674987517,-73.757060643
07/20/2016,11:20:00,40.676866918,-73.894192352
07/19/2016,05:00:00,40.78873681,-73.853290356
08/07/2016,02:00:00,40.678810815,-73.834225732
04/30/2016,22:05:00,40.827060341,-73.915040992
04/17/2016,10:30:00,40.638639003,-74.01167560399999
08/01/2016,00:30:00,40.740626761,-74.007713137
08/27/2016,19:40:00,40.813239511,-73.885182504
